@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'PUBLISH AND BE DAMNED – CENSORSHIP AND INTOLERANCE IN INDIA','RAJEEV DHAVAN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2019,1,4.0,'CIVIL RIGHTS','NONE','POLITICS','NONE'
'BECOME PROFICIENT IN SPEAKING AND WRITING - GOOD ENGLISH: PRACTICAL SHORT CUTS TO WRITE AND SPEAK CORRECT ENGLISH EFFECTIVELY','ARCHANA MATHUR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2012,5,2.5,'COMMUNICATION REFERENCE','NONE','LANGUAGE','LINGUISTICS & WRITING'
'WHAT IS LIFE?: WITH MIND AND MATTER AND AUTOBIOGRAPHICAL SKETCHES (CANTO CLASSICS)','ERWIN SCHRODINGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2012,24,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'TANJORE: A PORTFOLIO OF PAINTINGS','NONE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,2,3.2,'SPORTS (BOOKS)','NONE','SPORTS','NONE'
'THE BLUE LOTUS: MYTHS AND FOLKTALES OF INDIA','MEENA ARORA NAYAK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'VERITY','COLLEEN HOOVER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,21,4.4,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'DIPLOMACY (TOUCHSTONE BOOK)','HENRY KISSINGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',1995,11,4.9,'INTERNATIONAL RELATIONS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'BESTSELLER','AHMED FAIYAZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2018,251,4.2,'HUMOUR (BOOKS)','NONE','ROMANCE','NONE'
'CAMBRIDGE CHECKPOINT ENGLISH WORKBOOK 1','JOHN REYNOLDS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,3,5.0,"CHILDREN'S LANGUAGE LEARNING (BOOKS)",'NONE','LANGUAGE','LINGUISTICS & WRITING'
'AVATAR: THE LAST AIRBENDER - THE PROMISE PART 1','GENE LUEN YANG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2012,3,4.7,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'HARRY POTTER AND THE CHAMBER OF SECRETS – SLYTHERIN EDITION','J.K. ROWLING','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2018,12,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'PRECIOUS GIFTS','DANIELLE STEEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,4,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'REBEL QUEEN: A NOVEL','MICHELLE MORAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2016,1,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'NO WAY DOWN: LIFE AND DEATH ON K2','GRAHAM BOWLEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2011,11,4.0,'TRAVEL (BOOKS)','NONE','SPORTS','NONE'
'OATHBRINGER: THE STORMLIGHT ARCHIVE BOOK THREE','BRANDON SANDERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2018,49,4.6,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE COLOUR SCHEME BIBLE: INSPIRATIONAL PALETTES FOR DESIGNING HOME INTERIORS','ANNA STARMER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,7,4.1,'HOME','HOUSE MAINTENANCE','ARTS','FILM & PHOTOGRAPHY'
'FUN IN DEVLOK OMNIBUS','DEVDUTT PATTANAIK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2014,46,4.3,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE BURNING LAND (THE LAST KINGDOM SERIES, BOOK 5)','BERNARD CORNWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2010,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE GREAT DIVIDE','JOSEPH STIGLITZ','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,4,4.7,'SOCIAL WELFARE','SOCIAL SERVICES','POLITICS','NONE'
'ORIGAMI PAPER - JAPANESE WASHI PATTERNS - 6" - 96 SHEETS: TUTTLE ORIGAMI PAPER: HIGH-QUALITY ORIGAMI SHEETS PRINTED WITH 8 DIFFERENT PATTERNS: INSTRUCTIONS FOR 7 PROJECTS INCLUDED','TUTTLE PUBLISHING','NONE','NONE','NONE','NONE','NONE','NONE','LOOSE LEAF','OCT',2015,5,5.0,"CHILDREN'S CRAFTS, HOBBIES",'PRACTICAL INTERESTS','HUMOUR','NONE'
'TEXTBOOK OF PISTOLS AND REVOLVERS: THEIR AMMUNITION, BALLISTICS AND USE','JULIAN S. HATCHER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2015,1,5.0,'HUNTING (BOOKS)','NONE','SPORTS','NONE'
'UNPRECEDENTED: THE MASTERS AND ME','TIGER WOODS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2017,1,5.0,'GOLF (BOOKS)','NONE','SPORTS','NONE'
'THE AMAZING STORY OF THE MAN WHO CYCLED FROM INDIA TO EUROPE FOR LOVE','ANNA HOLMWOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2017,15,4.5,'CYCLING (BOOKS)','NONE','SPORTS','NONE'
'ISLAND OF GLASS (GUARDIANS TRILOGY)','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,5,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"HOW TO HACK: A BEGINNER'S GUIDE TO BECOMING A HACKER (J.D. ROCKEFELLER'S BOOK CLUB)",'J. D. ROCKEFELLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,2,1.0,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE NARROWS (HARRY BOSCH SERIES)','MICHAEL CONNELLY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,7,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THANK YOU FOR ARGUING: WHAT CICERO, SHAKESPEARE AND THE SIMPSONS CAN TEACH US ABOUT THE ART OF PERSUASION','JAY HEINRICHS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,5,3.6,'COMMUNICATIONS','NONE','HUMOUR','NONE'
'PRIYANKA CHOPRA: THE DARK HORSE','BHARATHI S. PRADHAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,15,4.3,'BIOGRAPHIES','AUTOBIOGRAPHIES','ARTS','FILM & PHOTOGRAPHY'
'THE ART OF GAME DESIGN: A BOOK OF LENSES, SECOND EDITION','JESSE SCHELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2014,2,5.0,'GAME PROGRAMMING','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'A CHRISTMAS CAROL (VINTAGE CLASSICS DICKENS SERIES)','CHARLES DICKENS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2017,138,4.4,'HORROR (BOOKS)','NONE','HUMOUR','NONE'
'THE MAD ART OF CARICATURE!: A SERIOUS GUIDE TO DRAWING FUNNY FACES','TOM RICHMOND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2011,10,4.2,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','HUMOUR','NONE'
'OXFORD ENGLISH MINI DICTIONARY - INDIAN EDITION','DICTIONARIES','NONE','NONE','NONE','NONE','NONE','NONE','FLEXIBOUND','SEP',2011,497,4.3,'DICTIONARIES','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE ACCIDENTAL FURTHER ADVENTURES OF THE HUNDRED-YEAR-OLD MAN','JONAS JONASSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,11,4.2,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE ENCHANTED APRIL (VMC DESIGNER COLLECTION)','ELIZABETH VON ARNIM',' SARAH DUNANT','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2011,1,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','ROMANCE','NONE'
'A BOOK OF MEMORY: CONFESSIONS AND REFLECTIONS','SUDHIR KAKAR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2014,2,4.5,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'LAGOM: THE SWEDISH ART OF BALANCED LIVING','LINNEA DUNNE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2017,1,5.0,'ANTHROPOLOGY (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'STAR WARS TRILOGY','GEORGE LUCAS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2015,4,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'COMPUTER FUNDAMENTALS, 1E','GOEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2010,46,4.3,'OPERATING SYSTEMS TEXTBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'FLINT',"LOUIS L'AMOUR",'NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','NOV',1997,4,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'BUILDING PLANNING AND DRAWING','S. S. BHAVIKATTI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2014,21,4.0,'ENGINEERING','TECHNOLOGY','COMPUTING','INTERNET & DIGITAL MEDIA'
'NEW AVENGERS VOLUME 1 (NEW AVENGERS: MARVEL NOW!)','JONATHAN HICKMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2014,1,5.0,'COMICS','NONE','COMICS & MANGAS','NONE'
'THE ODESSA FILE','FREDERICK FORSYTH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2011,27,4.4,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'CRACKING THE PM INTERVIEW: HOW TO LAND A PRODUCT MANAGER JOB IN TECHNOLOGY','GAYLE LAAKMANN MCDOWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2013,34,4.4,'ENGINEERING','TECHNOLOGY','COMPUTING','INTERNET & DIGITAL MEDIA'
'LETHAL WHITE: CORMORAN STRIKE BOOK 4 (CORMORAN STRIKE 4)','ROBERT GALBRAITH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2018,88,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'OBSESSION','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,19,4.1,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'WE NEED TO TALK: HOW TO HAVE CONVERSATIONS THAT MATTER','CELESTE HEADLEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2018,5,4.3,'COMMUNICATIONS','NONE','LANGUAGE','LINGUISTICS & WRITING'
"THE EMPEROR'S REVENGE (THE OREGON FILES)",'CLIVE','MORRISON',' BOYD CUSSLER','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,3,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"PUNISHER MAX: THE COMPLETE COLLECTION - VOL. 2: '2016/04/05",'GARTH ENNIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2016,2,5.0,'COMICS','NONE','COMICS & MANGAS','NONE'
'PRACTICAL STATISTICS FOR DATA SCIENTISTS: 50 ESSENTIAL CONCEPTS','PETER BRUCE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,12,3.7,'COMPUTER DATABASES (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'PROGRAMMING IN C','AJAY MITTAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2010,17,4.1,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'ASTERIX AND THE FALLING SKY: ALBUM 33','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2006,6,3.2,'MANGAS','NONE','HUMOUR','NONE'
'BLOCKCHAIN - FROM CONCEPT TO EXECUTION','DEBAJANI MOHANTY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,17,3.2,'COMPUTING, INTERNET','DIGITAL MEDIA','COMPUTING','INTERNET & DIGITAL MEDIA'
'SPENCERIAN COPYBOOK SET AND THEORY (SPENCERIAN PENMANSHIP)','P. R. SPENCER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',1985,4,5.0,'HANDWRITING REFERENCE','NONE','LANGUAGE','LINGUISTICS & WRITING'
'THE UNINHABITABLE EARTH','DAVID WALLACE-WELLS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2019,3,5.0,'POLITICAL THEORY (BOOKS)','NONE','POLITICS','NONE'
'A STORM OF SWORDS (HARDBACK REISSUE) (A SONG OF ICE AND FIRE, BOOK 3)','GEORGE R.R. MARTIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2011,37,3.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'HUNTER X HUNTER, VOL. 11','YOSHIHIRO TOGASHI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2006,2,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'MUMBAI AVENGERS','S. HUSSAIN ZAIDI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2015,83,3.7,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'YOU MAY KISS THE BRIDE: THE PENHALLOW DYNASTY','LISA BERNE','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','MAR',2017,1,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'COVER HER FACE (INSPECTOR ADAM DALGLIESH MYSTERY)','P. D. JAMES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2010,1,3.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'AN ACTOR PREPARES (BLOOMSBURY REVELATIONS)','CONSTANTIN STANISLAVSKI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2001,39,4.5,'THEATRE','SPECTACLES','LANGUAGE','LINGUISTICS & WRITING'
'PARTNERS','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2010,2,4.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE CLAIM','SANJAY BORDIA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,11,4.2,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'STORM AND SILENCE: VOLUME 1 (STORM AND SILENCE SAGA)','ROBERT THIER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2016,59,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE SKULL THRONE: BOOK FOUR OF THE DEMON CYCLE','PETER V. BRETT','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JAN',2016,4,3.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"GALAHAD AT BLANDINGS (EVERYMAN'S LIBRARY P G WODEHOUSE)",'P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2009,2,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'LOBSTER IS THE BEST MEDICINE','LIZ CLIMO','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2015,2,5.0,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'BLUE ROOM: THE WEIRDEST WAR','ADIT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,2,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"BARRON'S AP COMPUTER SCIENCE A WITH ONLINE TESTS",'ROSELYN TEUKOLSKY M.S.','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2018,3,3.8,'WORKBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'DK READS: MARVEL THE AVENGERS BATTLE AGAINST ULTRON (DK READS READING ALONE)','MATT FORBECK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2015,7,5.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'AN ARTIST OF THE FLOATING WORLD','KAZUO ISHIGURO','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','MAR',2013,13,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'LEGEND: THE LABORS OF HERACLES: A GRAPHIC NOVEL (CAMPFIRE GRAPHIC NOVELS)','RYAN FOLEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2010,1,5.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'IIMA - SPEAK WITH IMPACT','MEENAKSHI SHARMA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2016,14,3.1,'RHETORIC','SPEECH','LANGUAGE','LINGUISTICS & WRITING'
"THE BOYS' BOOK OF SURVIVAL: HOW TO SURVIVE ANYTHING, ANYWHERE (BEST AT EVERYTHING)",'GUY CAMPBELL','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2009,2,4.5,"CHILDREN'S REFERENCE (BOOKS)",'NONE','SPORTS','NONE'
'THE COW IN THE PARKING LOT','LEONARD SCHEFF','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2010,2,3.1,'BUDDHISM (BOOKS)','NONE','HUMOUR','NONE'
'ONE-PUNCH MAN, VOL. 9','ONE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,3,4.4,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE BLUE BOOK OF GRAMMAR AND PUNCTUATION: AN EASY–TO–USE GUIDE WITH CLEAR RULES, REAL–WORLD EXAMPLES, AND REPRODUCIBLE QUIZZES','JANE STRAUS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2014,12,3.7,'WORKBOOKS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'CAPITAL: 1','KARL MARX','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',1990,2,4.5,'ECONOMIC THEORY','NONE','POLITICS','NONE'
'A PRACTICAL COURSE IN SPOKEN ENGLISH','GANGAL J.K','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2012,24,3.8,'SPEECH','NONE','LANGUAGE','LINGUISTICS & WRITING'
'365 BOREDOM BUSTING ACTIVITIES','OM BOOKS EDITORIAL TEAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,1,5.0,'WORDS, LANGUAGE','GRAMMAR REFERENCE','LANGUAGE','LINGUISTICS & WRITING'
'LOST IN TRANSLATION','ELLA FRANCES SANDERS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2015,16,4.5,'LINGUISTICS (BOOKS)','NONE','HUMOUR','NONE'
'IN AN ANTIQUE LAND','AMITAV GHOSH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2009,10,4.6,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"FIVE C'S OF CINEMATOGRAPHY: MOTION PICTURE FILMING TECHNIQUES",'JOSEPH V. MASCELLI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1998,16,4.4,'CINEMA','BROADCAST','ARTS','FILM & PHOTOGRAPHY'
'ARTIFICIAL INTELLIGENCE AND INTELLIGENT SYSTEMS','N.P. PADHY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2005,1,2.0,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'GIVE YOUR HEART A BREAK','ANUJ TIWARI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,132,4.8,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
"SHANE WARNE'S CENTURY: MY TOP 100 TEST CRICKETERS",'SHANE WARNE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2009,5,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'TALKING AS FAST AS I CAN: FROM GILMORE GIRLS TO GILMORE GIRLS, AND EVERYTHING IN BETWEEN','LAUREN GRAHAM','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2016,2,3.5,'INDUSTRIES','BUSINESS SECTORS','HUMOUR','NONE'
'THE FILM BOOK: A COMPLETE GUIDE TO THE WORLD OF CINEMA (DK)','DK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2011,6,5.0,'CINEMA','BROADCAST','ARTS','FILM & PHOTOGRAPHY'
'MOUSE GUARD: FALL 1152 (MOUSE GUARD (PAPERBACK))','DAVID PETERSEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2008,2,4.1,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'WONDERFUL WHITES','DIWAKAR BANSAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,17,4.1,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'A REAPER AT THE GATES: EMBER QUARTET (PART - 3)','SABAA TAHIR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2018,9,4.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'DESPERATION','STEPHEN KING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2011,6,4.5,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'HIMALAYA: THE EXPLORATION AND CONQUEST OF THE GREATEST MOUNTAINS ON EARTH','PHILIP PARKER','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2013,1,4.0,'GEOGRAPHY TEXTBOOKS','NONE','SPORTS','NONE'
'BESTIES','LEAH REENA GOREN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2016,3,4.6,'DESIGN','NONE','HUMOUR','NONE'
'ALL YOU NEED IS KILL (MANGA): 2-IN-1 EDITION','TAKESHI OBATA',' RYOSUKE TAKEUCHI',' HIROSHI SAKURAZAKA',' YOSHITOSHI ABE','NONE','NONE','NONE','PAPERBACK','NOV',2014,12,4.7,'MANGAS','NONE','COMICS & MANGAS','NONE'
'GARFIELD FAT CAT 3-PACK #6','JIM DAVIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2011,1,5.0,'HUMOUR (BOOKS)','NONE','COMICS & MANGAS','NONE'
'COCKTAIL CODEX: FUNDAMENTALS, FORMULAS, EVOLUTIONS','ALEX DAY','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'DIGITAL MARKETING FOR DUMMIES (FOR DUMMIES (BUSINESS & PERSONAL FINANCE))','RYAN DEISS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2017,4,4.1,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'DOCTORS','ERICH SEGAL','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JUL',1989,34,4.1,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'ALEX FERGUSON: MY AUTOBIOGRAPHY','ALEX FERGUSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2014,84,4.7,'SPORTS TRAINING','COACHING','SPORTS','NONE'
"PUTIN: HIS DOWNFALL AND RUSSIA'S COMING CRASH (INTERNATIONAL EDITION)",'RICHARD LOURIE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUL',2017,1,5.0,'EUROPEAN HISTORY','NONE','POLITICS','NONE'
'LADY SUSAN (PENGUIN LITTLE BLACK CLASSICS)','JANE AUSTEN','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','FEB',2017,5,3.3,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE FIVE GREATEST WARRIORS (JACK WEST SERIES)','MATTHEW REILLY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2010,12,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'A LIFE IN WORDS: MEMOIRS','ISMAT CHUGTAI',' ASADUDDIN','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,6,4.8,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'LIFE AND FATE (VINTAGE CLASSIC RUSSIANS SERIES)','VASILY GROSSMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2006,4,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'CALVIN AND HOBBES:SCIENTIFIC PROGRESS GOES BOINK','BILL WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1991,1,4.0,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'SURRENDERING TO THE VENGEFUL ITALIAN (HARLEQUIN MODERN)','ANGELA BISSELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2016,1,3.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
"THE TEA PLANTER'S WIFE",'DINAH JEFFERIES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2015,6,4.1,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'MOTHER TERESA: AN AUTHORIZED BIOGRAPHY','KATHRYN SPINK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2016,2,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
