@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'WHITE MUGHALS','WILLIAM DALRYMPLE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2004,44,4.5,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MY FAMILY AND OTHER ANIMALS (A PUFFIN BOOK)','GERALD DURRELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,32,4.7,'ILLUSTRATED TRAVEL BOOKS (BOOKS)','NONE','HUMOUR','NONE'
'DEEP LEARNING (ADAPTIVE COMPUTATION AND MACHINE LEARNING SERIES)','IAN GOODFELLOW','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2017,66,4.3,'ALGEBRA','TRIGONOMETRY','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE MURDER ON THE LINKS','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,48,4.6,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'FREEDOM IN EXILE: THE AUTOBIOGRAPHY OF THE DALAI LAMA OF TIBET','THE DALAI LAMA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',1998,31,4.6,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'21 IOT EXPEREMENTS','YASHAVANT KANETAKR',' SHRIRANG KORDE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2018,1,5.0,'SOFTWARE ARCHITECTURE','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE GREAT MUGHALS: 5 IN 1 (AMAR CHITRA KATHA)','ANANT PAI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NONE',2010,20,4.2,'COMICS','NONE','COMICS & MANGAS','NONE'
'PANDEMIC','ROBIN COOK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,7,3.2,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'TALLY ERP 9 TRAINING GUIDE - 4TH REVISED & UPDATED EDITION','ASOK K. NADHANI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2018,38,3.3,'SOFTWARE','BUSINESS APPLICATIONS','COMPUTING','INTERNET & DIGITAL MEDIA'
'REVERSIBLE ERRORS: A NOVEL','SCOTT TUROW','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2002,2,4.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'WALKING THE HIMALAYAS: AN ADVENTURE OF SURVIVAL AND ENDURANCE','LEVISON WOOD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2017,35,4.0,'CLIMBING','MOUNTAINEERING','CRIME','THRILLER & MYSTERY'
'SITA: AN ILLUSTRATED RETELLING OF RAMAYANA','DEVDUTT PATTANAIK','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2013,358,4.5,'HISTORY OF RELIGION (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MARVEL THE AVENGERS THE ULTIMATE CHARACTER GUIDE','DK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2015,36,4.6,"CHILDREN'S REFERENCE (BOOKS)",'NONE','COMICS & MANGAS','NONE'
'ALL CREATURES GREAT AND SMALL: THE CLASSIC MEMOIRS OF A YORKSHIRE COUNTRY VET (JAMES HERRIOT 1)','JAMES HERRIOT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,15,4.8,'AGRICULTURE','FARMING','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'OCA JAVA SE 8 PROGRAMMER I EXAM GUIDE (EXAMS 1Z0-808)','KATHY SIERRA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,2,5.0,'OBJECT-ORIENTED SOFTWARE DESIGN','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
"INDIA'S MOST FEARLESS 2: MORE MILITARY STORIES OF UNIMAGINABLE COURAGE AND SACRIFICE",'SHIV AROOR AND RAHUL SINGH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,10,5.0,'ASIAN HISTORY','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"ALFREDS BASIC PIANO PREP COURSE LESSON A (ALFRED'S BASIC PIANO LIBRARY)",'WILLARD PALMER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1988,3,5.0,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'THE MOGUL','VISH DHAMIJA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,47,4.2,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE LAST ONE','ALEXANDRA OLIVA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,2,4.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE NINE WAVES: THE EXTRAORDINARY STORY OF INDIAN CRICKET','MIHIR BOSE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAY',2019,2,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'HOW TO TRAIN YOUR DRAGON: BOOK 1','CRESSIDA COWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2019,13,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'CAMBRIDGE INTERNATIONAL AS AND A LEVEL COMPUTER SCIENCE COURSEBOOK (CAMBRIDGE INTERNATIONAL EXAMINATIONS)','SYLVIA LANGFIELD',' DAVE DUDDELL','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2015,2,4.4,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'RED DRAGON (HANNIBAL LECTER)','THOMAS HARRIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2019,13,4.1,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'QUANTUM HEALING (REVISED AND UPDATED): EXPLORING THE FRONTIERS OF MIND/BODY MEDICINE','DEEPAK CHOPRA M.D.','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2015,3,2.6,'MENTAL','SPIRITUAL HEALING','ACTION & ADVENTURE','NONE'
'LEADERS IN HOMEOPATHIC THERAPEUTICS','E. B. NASH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2013,8,4.5,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE WIFE','ALAFAIR BURKE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,2,5.0,'ROMANCE (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'GANDHI: THE YEARS THAT CHANGED THE WORLD','RAMACHANDRA GUHA','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2018,54,4.2,'COLONIALISM','IMPERIALISM HISTORY','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"J.K. ROWLING'S WIZARDING WORLD - A POP-UP GALLERY OF CURIOSITIES",'WARNER BROS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2016,7,4.0,'CINEMA','BROADCAST','ACTION & ADVENTURE','NONE'
'PLANET EARTH II','STEPHEN MOSS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2017,4,4.5,'GEOGRAPHY TEXTBOOKS','NONE','HUMOUR','NONE'
'THE ODD 1S OUT: HOW TO BE COOL AND OTHER THINGS I DEFINITELY LEARNED FROM GROWING UP','JAMES RALLISON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,7,4.7,'AMERICAN LITERATURE','NONE','COMICS & MANGAS','NONE'
"BRUSHING UP THE YEARS: A CARTOONIST'S HISTORY OF INDIA, 1947 TO THE PRESENT",'R K LAXMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2008,30,4.4,'ASIAN HISTORY','NONE','HUMOUR','NONE'
'THE SHARPE SERIES (1) – SHARPE’S TIGER: THE SIEGE OF SERINGAPATAM, 1799','BERNARD CORNWELL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1997,2,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE PATH AHEAD: TRANSFORMATIVE IDEAS FOR INDIA','AMITABH KANT','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2018,7,4.6,'READERS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'DESTINATION MOON (TINTIN)','HERGE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,54,4.7,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'IMPERFECT','SANJAY MANJREKAR','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2018,97,4.4,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'FAREWELL, MY LOVELY (PHILLIP MARLOWE)','RAYMOND CHANDLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2010,3,4.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'DRAGON MASTERS #3: SECRET OF THE WATER DRAGON','TRACEY WEST','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2015,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE LITTLE BOOK OF CALM COLOURING: PORTABLE RELAXATION','DAVID SINDEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2015,7,4.7,'HANDICRAFTS, DECORATIVE ARTS','CRAFTS','ACTION & ADVENTURE','NONE'
'GAMESTORMING: A PLAYBOOK FOR INNOVATORS, RULEBREAKERS, AND CHANGEMAKERS','DAVE GRAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2010,7,3.9,'COMPUTING, INTERNET','DIGITAL MEDIA','COMPUTING','INTERNET & DIGITAL MEDIA'
'HIMALAYA','MICHAEL PALIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2004,19,4.1,'LITERARY TRAVEL','NONE','ACTION & ADVENTURE','NONE'
'THE 4-WEEK MEMORY CHALLENGE','SHIREEN STEPHEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,1,5.0,'ENGINEERING','TECHNOLOGY','COMPUTING','INTERNET & DIGITAL MEDIA'
'GRAMMAR OF THE FILM LANGUAGE','DANIEL ARIJON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1991,8,4.8,'CINEMA','BROADCAST','HUMOUR','NONE'
'SHELTER IN PLACE','NORA ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,2,4.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'SERVE TO WIN','NOVAK DJOKOVIC','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2014,26,4.5,'HEALTHY LIVING','WELLNESS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE MYSTERIOUS AFFAIR AT STYLES','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,134,4.0,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'INFINITY','JONATHAN HICKMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2014,8,4.0,'COMICS','NONE','COMICS & MANGAS','NONE'
'RUNNING REWIRED: REINVENT YOUR RUN FOR STABILITY, STRENGTH, AND SPEED','JAY DICHARRY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2017,1,5.0,'TRIATHLON (BOOKS)','NONE','SPORTS','NONE'
'THE COMPLETE ADVENTURES OF FELUDA VOL. 2','SATYAJIT RAY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,77,4.6,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'BEL-AMI (PENGUIN CLASSICS)','GUY MAUPASSANT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1975,1,5.0,'HUMOUR (BOOKS)','NONE','HUMOUR','NONE'
'VIRAT: THE MAKING OF A CHAMPION','NEERAJ JHA',' VIDHANSHU KUMAR','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,13,5.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'ULTIMATE MARVEL (DK ULTIMATE)','DK','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2017,3,5.0,'DESIGN','NONE','COMICS & MANGAS','NONE'
'DIFFUSION OF INNOVATIONS, 5TH EDITION','ROGERS EVERETT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2003,6,4.8,'SOCIOLOGY (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE PEOPLE NEXT DOOR: THE CURIOUS HISTORY OF INDIA-PAKISTAN RELATIONS','T.C.A. RAGHAVAN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2017,9,4.0,'ASIAN HISTORY','NONE','POLITICS','NONE'
'A PRACTICAL GUIDE TO ENGLISH TRANSLATION & COMPOSITION','K.P.THAKUR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2017,26,4.2,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'BLEACH (3-IN-1 EDITION), VOL. 1: INCLUDES VOLS. 1, 2 & 3','TITE KUBO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2011,10,4.5,'MANGAS','NONE','COMICS & MANGAS','NONE'
'THE HALLOWEEN HOAX (NANCY DREW AND THE CLUE CREW)','CAROLYN KEENE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2007,1,5.0,"CHILDREN'S CRIME",'THRILLER','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'PATTERN AND ORNAMENT IN THE ARTS OF INDIA','HENRY WILSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,2,4.5,'HOME','HOUSE MAINTENANCE','ARTS','FILM & PHOTOGRAPHY'
'VICIOUS CIRCLE (HECTOR CROSS)','WILBUR SMITH','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2013,11,3.0,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'MILK AND HONEY','RUPI KAUR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2015,356,4.3,'AMERICAN LITERATURE','NONE','ROMANCE','NONE'
"YOU DO YOU: (A NO-F**KS-GIVEN GUIDE) HOW TO BE WHO YOU ARE AND USE WHAT YOU'VE GOT TO GET WHAT YOU WANT",'SARAH KNIGHT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,1,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
'RAGE BECOMES HER','SORAYA CHEMALY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2018,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE DOCTOR AND THE SAINT: THE AMBEDKAR–GANDHI DEBATE: CASTE, RACE, AND ANNIHILATION OF CASTE','ARUNDHATI ROY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,12,3.9,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','POLITICS','NONE'
'THE GIRL OF MY DREAMS','DURJOY DATTA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,853,4.3,'INDIAN WRITING (BOOKS)','NONE','ROMANCE','NONE'
"THE QUEEN'S LAST SALUTE: THE STORY OF THE RANI OF JHANSEE AND THE 1857 MUTINY",'MOUPIA BASU','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2019,10,4.1,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'BATMAN: THE LONG HALLOWEEN','JEPH LOEB','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2011,31,4.3,'COMICS','NONE','COMICS & MANGAS','NONE'
'TO LOVE AGAIN','DANIELLE STEEL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1988,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE LONELY CITY','OLIVIA LAING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2017,3,4.6,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'BOY: TALES OF CHILDHOOD','ROALD DAHL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,30,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MODESTY BLAISE: THE GRIM JOKER',"PETER O'DONNELL",'NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2014,1,5.0,'PLAYS (BOOKS)','NONE','HUMOUR','NONE'
'ASTERIX AND THE BLACK GOLD: ALBUM 26','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2003,10,4.6,'MANGAS','NONE','COMICS & MANGAS','NONE'
'1,500 COLOR MIXING RECIPES FOR OIL, ACRYLIC & WATERCOLOR: ACHIEVE PRECISE COLOR WHEN PAINTING LANDSCAPES, PORTRAITS, STILL LIFES, AND MORE','WILLIAM F POWELL','NONE','NONE','NONE','NONE','NONE','NONE','SPIRAL-BOUND','AUG',2012,7,4.5,'ARTS HISTORY, THEORY','CRITICISM','ARTS','FILM & PHOTOGRAPHY'
'DEVADATTA','OSAMU TEZUKA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2010,2,3.2,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'AMAZONIA','JAMES ROLLINS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2011,30,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE PARADOXICAL PRIME MINISTER','SHASHI THAROOR','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,280,2.7,'POLITICAL IDEOLOGIES (BOOKS)','NONE','POLITICS','NONE'
'EXPRESS LEARNING - PRINCIPLES OF COMPILER DESIGN','ITL ESL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2012,6,4.7,'SOFTWARE PROGRAMMING COMPILERS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'FUGITIVE SIX: LORIEN LEGACIES REBORN','PITTACUS LORE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2018,3,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"GOLWALKAR'S WE OR OUR NATIONHOOD DEFINED: A CRITIQUE WITH THE FULL TEXT OF THE BOOK",'DR. SHAMSUL-ISLAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2006,31,2.7,'TRUE ACCOUNTS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'GETTING MORE: HOW YOU CAN NEGOTIATE TO SUCCEED IN WORK AND LIFE','STUART DIAMOND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2011,14,4.6,'BUSINESS COMMUNICATION','NONE','POLITICS','NONE'
'THE SECOND JIM CORBETT OMNIBUS: MY INDIA JUNGLE LORE TREE TOPS','CORBETT JIM','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2001,29,4.6,'ASIAN HISTORY','NONE','SPORTS','NONE'
'HOTEL FACILITY PLANNING: HOTEL FACILITY PLANNING','TARUN BANSAL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2010,2,4.5,'SPORTS (BOOKS)','NONE','SPORTS','NONE'
"BRUCE LEE ARTIST OF LIFE: INSPIRATION AND INSIGHTS FROM THE WORLD'S GREATEST MARTIAL ARTIST (BRUCE LEE LIBRARY)",'BRUCE LEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,3,4.2,'MARTIAL ARTS (BOOKS)','NONE','SPORTS','NONE'
'RAMAYANA (WILCO PICTURE LIBRARY)','WILCO BOOKS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2011,3,4.4,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'READ IT YOURSELF LITTLE RED RIDING HOOD','LADYBIRD','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2013,12,3.7,'LANGUAGE, LINGUISTICS','WRITING','LANGUAGE','LINGUISTICS & WRITING'
'GET STARTED IN CREATIVE WRITING: BEGIN AND PERFECT YOUR FIRST CREATIVE WRITING PIECES (TEACH YOURSELF)','JODIE DABER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2014,2,4.4,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'TOTAL CONTROL','DAVID BALDACCI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2015,4,3.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'SIDDHARTHA','HERMANN HESSE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2014,76,4.2,'CLASSIC FICTION (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'COMPLETE WORKS OF OSCAR WILDE (COLLINS CLASSICS)','OSCAR WILDE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,3,4.6,'AMERICAN LITERATURE','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'JAWS','PETER BENCHLEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2012,7,4.3,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
"CAMBRIDGE IELTS 11 GENERAL TRAINING STUDENT'S BOOK WITH ANSWERS: AUTHENTIC EXAMINATION PAPERS (IELTS PRACTICE TESTS)",'CAMBRIDGE UNIVERSITY PRESS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2016,6,3.1,'IELTS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'TOM GATES #11: DOG ZOMBIES RULE','LIZ PICHON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','FEB',2017,15,4.7,'COMICS','NONE','COMICS & MANGAS','NONE'
'DEAR IJEAWELE, OR A FEMINIST MANIFESTO IN FIFTEEN SUGGESTIONS','CHIMAMANDA NGOZI ADICHIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,42,4.7,'ESSAYS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"DROP DEAD HEALTHY: ONE MAN'S HUMBLE QUEST FOR BODILY PERFECTION",'A J JACOBS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2013,1,5.0,'HEALTHY LIVING','WELLNESS','HUMOUR','NONE'
'THE DREAM DAUGHTER','DIANE CHAMBERLAIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,2,5.0,'ROMANCE (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'BRAVE, NOT PERFECT','RESHMA SAUJANI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,6,4.8,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE RISE OF THE ROBOTS: TECHNOLOGY AND THE THREAT OF MASS UNEMPLOYMENT','MARTIN FORD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,30,4.2,'ECONOMICS TEXTBOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'MISS MARPLE AND MYSTERY: THE COMPLETE SHORT STORIES','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2008,26,4.1,'SHORT STORIES (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'HOMICIDAL PSYCHO JUNGLE CAT (A CALVIN AND HOBBES)','BILL WATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',1995,8,4.4,'COMICS','GRAPHIC NOVELS','HUMOUR','NONE'
'ADVENTURES OF LITTLE SHAMBU (TINKLE)','RAJANI THINDIATH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2012,8,3.8,'COMICS','GRAPHIC NOVELS','COMICS & MANGAS','NONE'
'MONKEY PUZZLE','JULIA DONALDSON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2000,104,4.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'CROSS THE LINE (ALEX CROSS)','JAMES PATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2017,3,4.6,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'A COURSE IN PHONETICS AND SPOKEN ENGLISH','SETHI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',1999,15,3.3,'ENGINEERING','NONE','LANGUAGE','LINGUISTICS & WRITING'
'LES MISERABLES (PENGUIN CLASSICS)','VICTOR HUGO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',1982,56,4.4,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'A CLASH OF KINGS (REISSUE) (A SONG OF ICE AND FIRE, BOOK 2)','GEORGE R.R. MARTIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2011,118,4.3,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"MOTHER'S LOVE: INSPIRING TRUE STORIES FROM THE ANIMAL KINGDOM",'MELINA GEROSA BELLOWS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','MAR',2012,1,5.0,'PHOTOGRAPHY TEXTBOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'THE ANDROMEDA STRAIN','MICHAEL CRICHTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1995,11,3.6,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'RED, WHITE & ROYAL BLUE: A NOVEL','CASEY MCQUISTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,2,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'NEVER GROW UP','JACKIE CHAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2018,12,4.9,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
